id,english,iast,devanagari,type,chapter,doshas,dhatus,clinical_significance
ITA-3.17.10,,bījabhāgāvayavaḥ,बीजभागावयवः,ANATOMY,3,,,low
ITA-4.1.1,Diagnosis,"vyādhiviniścayaḥ,",व्याधिविनिश्चयः,DISEASE,4,,,medium
ITA-4.2.1,Disease,,,PATHOLOGY,4,,,low
ITA-4.2.2,Comorbidity,vyādhisaṅkaraḥ,व्याधिसंकरः,DISEASE,4,,,medium
ITA-4.2.3,Types of disease,vyādhibhedaḥ,व्याधिभेदः,DISEASE,4,,,medium
ITA-4.2.4,Two types of,dvividha-mānasika-rogaḥ,द्विविध-मानसिक-रोगः,DISEASE,4,,,medium
ITA-4.2.5,Diseases caused by,rājasarogaḥ,राजसरोगः,DISEASE,4,,,medium
ITA-4.2.6,Diseases caused by,tāmasarogaḥ,तामसरोगः,DISEASE,4,,,medium
ITA-4.2.7,Three types of somatic,trividha-śārīrika-rogaḥ,त्रिविध-शारीरिक-रोगः,DISEASE,4,,,medium
ITA-4.2.8,Diseases caused by,āgneyarogaḥ,आग्नेयरोगः,DISEASE,4,,,medium
ITA-4.2.9,Diseases caused by,saumyarogaḥ,सौम्यरोगः,DISEASE,4,,,medium
ITA-4.2.10,Diseases caused by,vāyavyarogaḥ,वायव्यरोगः,DISEASE,4,,,medium
ITA-4.2.11,Intrinsic or endoge,ādhyātmikarogaḥ,आध्यात्मिकरोगः,DISEASE,4,,,medium
ITA-4.2.12,Hereditary diseases,ādibalapravṛttarogaḥ,आदिबलप्रवृत्तरोगः,DISEASE,4,,,medium
ITA-4.2.13,Hereditary diseases,mātṛjarogaḥ,मातृजरोगः,DISEASE,4,,,medium
ITA-4.2.14,Hereditary diseases,pitṛjarogaḥ,पितृजरोगः,DISEASE,4,,,medium
ITA-4.2.15,Congenital anomalies,janmabalapravṛttarogaḥ,जन्मबलप्रवृत्तरोगः,DISEASE,4,,,medium
ITA-4.2.16,Diseases due to,rasakṛtarogaḥ,रसकृतरोगः,DISEASE,4,,rasa,medium
ITA-4.2.17,Diseases due to,dauhṛdāpacārakṛtarogaḥ,दौहृदापचारकृतरोगः,DISEASE,4,,,medium
ITA-4.2.18,Disorders resulting,doṣabalapravṛttarogaḥ,दोषबलप्रवृत्तरोगः,DISEASE,4,,,medium
ITA-4.2.19,Diseases of the upper,āmāśayasamuttharogaḥ,आमाशयसमुत्थरोगः,DISEASE,4,,,medium
ITA-4.2.20,Diseases of the lower,pakvāśayasamuttharogaḥ,पक्वाशयसमुत्थरोगः,DISEASE,4,,,medium
ITA-4.2.21,"Extrinsic, exogenous",ādhibhautikarogaḥ,आधिभौतिकरोगः,DISEASE,4,,,medium
ITA-4.2.22,Traumatic physical,samghātabala-,सम्घातबल-,PATHOLOGY,4,,,low
ITA-4.2.23,Diseases caused by,śastrakṛtarogaḥ,शस्त्रकृतरोगः,DISEASE,4,,,medium
ITA-4.2.24,Diseases caused by,vyālakṛtarogaḥ,व्यालकृतरोगः,DISEASE,4,,,medium
ITA-4.2.25,Diseases beyond,ādhidaivikarogaḥ,आधिदैविकरोगः,DISEASE,4,,,medium
ITA-4.2.26,Diseases caused by,kālabalapravṛttarogaḥ,कालबलप्रवृत्तरोगः,DISEASE,4,,,medium
ITA-4.2.27,Diseases resulting,vyāpannartukṛtarogaḥ,व्यापन्नर्तुकृतरोगः,DISEASE,4,,,medium
ITA-4.2.28,Diseases resulting,avyāpannartukṛtarogaḥ,अव्यापन्नर्तुकृतरोगः,DISEASE,4,,,medium
ITA-4.2.29,Diseases occurring,daivabalapravṛttarogaḥ,दैवबलप्रवृत्तरोगः,DISEASE,4,,,medium
ITA-4.2.30,Disorders caused by,vidyudaśanikṛtarogaḥ,विद्युदशनिकृतरोगः,DISEASE,4,,,medium
ITA-4.2.31,Diseases caused,piśācādikṛtarogaḥ,पिशाचादिकृतरोगः,DISEASE,4,,,medium
ITA-4.2.32,Contagious diseases,samsargajarogaḥ,सम्सर्गजरोगः,DISEASE,4,,,medium
ITA-4.2.33,Idiopathic diseases,ākasmikarogaḥ,आकस्मिकरोगः,DISEASE,4,,,medium
ITA-4.2.34,Conditions resulting,svabhāvaba-,स्वभावब-,PATHOLOGY,4,,,low
ITA-4.2.35,Natural diseases of,kālajarogaḥ,कालजरोगः,DISEASE,4,,,medium
ITA-4.2.36,Natural diseases of,akālajarogaḥ,अकालजरोगः,DISEASE,4,,,medium
ITA-4.2.37,Prognosis,sādhyāsādhyatā,साध्यासाध्यता,PATHOLOGY,4,,,low
ITA-4.2.38,Diseases that,sādhyarogaḥ,साध्यरोगः,DISEASE,4,,,medium
ITA-4.2.39,Diseases that are,sukhasādhyarogaḥ,सुखसाध्यरोगः,DISEASE,4,,,medium
ITA-4.2.40,Diseases that are,kṛcchrasādhyarogaḥ,कृच्छ्रसाध्यरोगः,DISEASE,4,,,medium
ITA-4.2.41,Diseases that,asādhyarogaḥ,असाध्यरोगः,DISEASE,4,,,medium
ITA-4.2.42,Diseases that can,yāpyarogaḥ,याप्यरोगः,DISEASE,4,,,medium
ITA-4.2.43,Diseases that,pratyākhyeyarogaḥ,प्रत्याख्येयरोगः,DISEASE,4,,,medium
ITA-4.3.1,Disease assessment,rogaparīkṣā,रोगपरीक्षा,DISEASE,4,,,medium
ITA-4.3.2,Five diagnostic,nidānapañcakaḥ,निदानपञ्चकः,PATHOLOGY,4,,,low
ITA-4.4.1,Etiology,,,PATHOLOGY,4,,,low
ITA-4.4.2,Two types of etiological,dvividhahetuḥ,द्विविधहेतुः,PATHOLOGY,4,,,low
ITA-4.4.3,Originating cause of,utpādakahetuḥ,उत्पादकहेतुः,PATHOLOGY,4,,,low
ITA-4.4.4,Aggravating cause of,vyañjakahetuḥ,व्यञ्जकहेतुः,PATHOLOGY,4,,,low
ITA-4.4.5,Extrinsic cause,bāhyahetuḥ,बाह्यहेतुः,PATHOLOGY,4,,,low
ITA-4.4.6,Intrinsic cause,ābhyantarahetuḥ,आभ्यन्तरहेतुः,PATHOLOGY,4,,,low
ITA-4.4.7,Somatic cause,śārīrikahetuḥ,शारीरिकहेतुः,PATHOLOGY,4,,,low
ITA-4.4.8,Psychological cause,mānasikahetuḥ,मानसिकहेतुः,PATHOLOGY,4,,,low
ITA-4.4.9,Three types of,trividhahetuḥ,त्रिविधहेतुः,PATHOLOGY,4,,,low
ITA-4.4.10,Improper engagement,asātmyendri-,असात्म्येन्द्रि-,PATHOLOGY,4,,,low
ITA-4.4.11,Behaviour based on,prajñāparādhaḥ,प्रज्ञापराधः,PATHOLOGY,4,,,low
ITA-4.4.12,Course of develop,pariṇāmaḥ,परिणामः,PATHOLOGY,4,,,low
ITA-4.4.13,Vitiated dosha as a,doṣahetuḥ,दोषहेतुः,PATHOLOGY,4,,,low
ITA-4.4.14,Normal state of,prākṛtadoṣaḥ,प्राकृतदोषः,PATHOLOGY,4,,,low
ITA-4.4.15,Abnormal dosha as,vaikṛtadoṣaḥ,वैकृतदोषः,PATHOLOGY,4,,,low
ITA-4.4.16,Primary or independent,anubandhyaḥ,अनुबन्ध्यः,PATHOLOGY,4,,,low
ITA-4.4.17,Secondary or,anubandhaḥ,अनुबन्धः,PATHOLOGY,4,,,low
ITA-4.4.18,Displacement of dosha,āśayāpakarṣaḥ,आशयापकर्षः,PATHOLOGY,4,,,low
ITA-4.4.19,Causes which,doṣahetuḥ,दोषहेतुः,PATHOLOGY,4,,,low
ITA-4.4.20,Disease-specific,vyādhihetuḥ,व्याधिहेतुः,DISEASE,4,,,medium
ITA-4.4.21,Causes which,ubhayahetuḥ,उभयहेतुः,PATHOLOGY,4,,,low
ITA-4.4.22,Four types of,caturvidhahetuḥ,चतुर्विधहेतुः,PATHOLOGY,4,,,low
ITA-4.4.23,Proximate cause,sannikṛṣṭahetuḥ,सन्निकृष्टहेतुः,PATHOLOGY,4,,,low
ITA-4.4.24,Distant etiological,viprakṛṣṭahetuḥ,विप्रकृष्टहेतुः,PATHOLOGY,4,,,low
ITA-4.4.25,Mild yet potential,vyabhicārihetuḥ,व्यभिचारिहेतुः,PATHOLOGY,4,,,low
ITA-4.4.26,Dominant causative,prādhānikahetuḥ,प्राधानिकहेतुः,PATHOLOGY,4,,,low
ITA-4.5.1,"Prodrome, premoni",pūrvarūpam,पूर्वरूपम,PATHOLOGY,4,,,low
ITA-4.5.2,Classification,pūrvarūpabhedaḥ,पूर्वरूपभेदः,PATHOLOGY,4,,,low
ITA-4.5.3,Specific prodrome,viśeṣapūrvarūpam,विशेषपूर्वरूपम,PATHOLOGY,4,,,low
ITA-4.5.4,General prodrome,sāmānyapūrvarūpam,सामाञपूर्वरूपम,PATHOLOGY,4,,,low
ITA-4.5.5,Signs and symptoms,,,PATHOLOGY,4,,,low
ITA-4.5.6,Differential diagnosis,upaśayaḥ,उपशयः,PATHOLOGY,4,,,low
ITA-4.5.7,Types of therapeutic,upaśayabhedaḥ,उपशयभेदः,PATHOLOGY,4,,,low
ITA-4.5.8,Antagonistic,hetuviparītaḥ,हेतुविपरीतः,PATHOLOGY,4,,,low
ITA-4.5.9,Antagonistic,vyādhiviparītaḥ,व्याधिविपरीतः,DISEASE,4,,,medium
ITA-4.5.10,Antagonistic to,hetuvyādhiviparītaḥ,हेतुव्याधिविपरीतः,DISEASE,4,,,medium
ITA-4.5.11,Treatment with,viparītārthakārī,विपरीतार्थकारी,PATHOLOGY,4,,,low
ITA-4.5.12,Treatment with,hetuviparītārthakārī,हेतुविपरीतार्थकारी,PATHOLOGY,4,,,low
ITA-4.5.13,Treatment with,vyādhiviparītārthakārī,व्याधिविपरीतार्थकारी,DISEASE,4,,,medium
ITA-4.5.14,Treatment with,hetuvyādhi-,हेतुव्याधि-,DISEASE,4,,,medium
ITA-4.5.15,Differential diagnosis,anupaśayaḥ,अनुपशयः,PATHOLOGY,4,,,low
ITA-4.5.16,Evolution or natural,"samprāptiḥ, jātiḥ, āgatiḥ","सम्प्राप्तिः, जातिः, आगतिः",PATHOLOGY,4,,,low
ITA-4.5.17,Classification of,samprāptibhedaḥ,सम्प्राप्तिभेदः,PATHOLOGY,4,,,low
ITA-4.5.18,Number of subtypes,saṅkhyāsamprāptiḥ,संख्यासम्प्राप्तिः,PATHOLOGY,4,,,low
ITA-4.5.19,Significance-based,Prādhānyasamprāptiḥ,प्राधाञसम्प्राप्तिः,PATHOLOGY,4,,,low
ITA-4.5.20,Classification-based,vidhisamprāptiḥ,विधिसम्प्राप्तिः,PATHOLOGY,4,,,low
ITA-4.5.21,Fraction-specific,vikalpasamprāptiḥ,विकल्पसम्प्राप्तिः,PATHOLOGY,4,,,low
ITA-4.5.22,Intensity-specific,balasamprāptiḥ,बलसम्प्राप्तिः,PATHOLOGY,4,,,low
ITA-4.5.23,Time-specific,kālasamprāptiḥ,कालसम्प्राप्तिः,PATHOLOGY,4,,,low
ITA-4.5.24,Complication,upadravaḥ,उपद्रवः,PATHOLOGY,4,pitta,,low
ITA-4.5.25,Adverse event,vyāpad,व्यापद,PATHOLOGY,4,,,low
ITA-4.5.26,Patient-related,āturanimittajaḥ,आतुरनिमित्तजः,PATHOLOGY,4,,,low
ITA-4.5.27,Physician-related,bhiṣaṅnimittajaḥ,भिषंनिमित्तजः,PATHOLOGY,4,,,low
ITA-4.5.28,Treatment-related,bheṣajanimittajaḥ,भेषजनिमित्तजः,MEDICINE,4,,,medium
ITA-4.5.29,Sign or symptom of,ariṣṭalakṣaṇam,अरिष्टलक्षणम,SYMPTOM,4,,,low
ITA-4.6.1,Disease stage,rogāvasthā,रोगावस्था,PATHOLOGY,4,,,low
ITA-4.6.2,"Ama, a state of","āma , āmāvastha","आम, आमावस्थ",PATHOLOGY,4,,,low
ITA-4.6.3,State of active,pacyamānāvasthā,पच्यमानावस्था,PATHOLOGY,4,,,low
ITA-4.6.4,Ripened stage of,pakvāvasthā,पक्वावस्था,PATHOLOGY,4,,,low
ITA-4.6.5,Transformative stage,nirāmāvasthā,निरामावस्था,PATHOLOGY,4,,,low
ITA-4.6.6,Stages of disease,kriyākālaḥ/satkriyakalah,क्रियाकालः/सत्क्रियकलह,PATHOLOGY,4,,,low
ITA-4.6.7,Stage of a dosha,sañcayaḥ,सञ्चयः,PATHOLOGY,4,,,low
ITA-4.6.8,Stage of a dosha,prakopaḥ,प्रकोपः,PATHOLOGY,4,,,low
ITA-4.6.9,Stage of a dosha,prasaraḥ,प्रसरः,PATHOLOGY,4,pitta,rasa,low
ITA-4.6.10,Stage of a dosha,sthānasamśrayaḥ,स्थानसम्श्रयः,PATHOLOGY,4,,,low
ITA-4.6.11,Stage of clinical,vyaktiḥ,व्यक्तिः,PATHOLOGY,4,,,low
ITA-4.6.12,Stage of disease,bhedaḥ,भेदः,PATHOLOGY,4,,,low
ITA-4.7.1,Patient examination,rogīparīkṣā,रोगीपरीक्षा,PATHOLOGY,4,,,low
ITA-4.7.2,Standard three,"trividhaparīkṣā (darśana,",त्रिविधपरीक्षा (दर्शन,PATHOLOGY,4,,,low
ITA-4.7.3,Six ways of clinical,ṣaḍvidhaparīkṣā,षड्विधपरीक्षा,PATHOLOGY,4,,,low
ITA-4.7.4,Eight methods of,aṣṭasthānaparīkṣā,अष्टस्थानपरीक्षा,PATHOLOGY,4,,,low
ITA-4.7.5,Ten domains of,daśavidhaparīkṣā,दशविधपरीक्षा,PATHOLOGY,4,,,low
ITA-4.8.1,Obstructive pathology,srotorodhaḥ,स्रोतोरोधः,PATHOLOGY,4,,,low
ITA-4.8.2,Functional alteration,srotovaiguṇyam,स्रोतोवैगुण्यम,PATHOLOGY,4,,,low
ITA-4.8.3,Functional alteration,srotoduṣṭihetuḥ,स्रोतोदुष्टिहेतुः,PATHOLOGY,4,,,low
ITA-4.8.4,Types of body,srotoduṣṭiprakāraḥ,स्रोतोदुष्टिप्रकारः,PATHOLOGY,4,,,low
ITA-4.8.5,Body channel,atipravṛttiḥ,अतिप्रवृत्तिः,PATHOLOGY,4,,,low
ITA-4.8.6,Body channel,saṅgaḥ,संगः,PATHOLOGY,4,,,low
ITA-4.8.7,Body channel,vimārgagamanam,विमार्गगमनम,PATHOLOGY,4,,,low
ITA-4.8.8,Body channel,sirāgranthiḥ,सिराग्रन्थिः,PATHOLOGY,4,,,low
ITA-4.8.9,Coexistence of,sannipātaḥ,सन्निपातः,PATHOLOGY,4,,,low
ITA-4.8.10,Group of diseases,rogānīkaḥ,रोगानीकः,PATHOLOGY,4,,,low
ITA-4.8.11,Disease pathogenesis,rogādhiṣṭhānam,रोगाधिष्ठानम,PATHOLOGY,4,,,low
ITA-4.8.12,Vitiated dosha,līnadoṣāvasthā,लीनदोषावस्था,PATHOLOGY,4,,,low
ITA-4.8.13,Displaced dosha,sthānāntaragatadoṣaḥ,स्थानान्तरगतदोषः,PATHOLOGY,4,,,low
ITA-4.8.14,Correctly located,sthānikadoṣaḥ,स्थानिकदोषः,PATHOLOGY,4,,,low
ITA-4.8.15,Disease symptoms in,prakṛtisamasam-,प्रकृतिसमसम-,PATHOLOGY,4,,,low
ITA-4.8.16,Disease symptoms in,vikṛtiviṣamasam-,विकृतिविषमसम-,PATHOLOGY,4,,,low
ITA-4.8.17,Normal state,prakṛtiḥ,प्रकृतिः,PATHOLOGY,4,,,low
ITA-4.8.18,Abnormal state,vikṛtiḥ,विकृतिः,PATHOLOGY,4,,,low
ITA-4.8.19,Movement of dosha,doṣagatiḥ,दोषगतिः,PATHOLOGY,4,,,low
ITA-4.8.20,Transit destinations of,sañcārasthānam,सञ्चारस्थानम,PATHOLOGY,4,,,low
ITA-4.8.21,Shifting of dosha from,śākhāgatiḥ,शाखागतिः,PATHOLOGY,4,,,low
ITA-4.8.22,Shifting of dosha,madhyamagatiḥ,मध्यमगतिः,PATHOLOGY,4,,,low
ITA-4.8.23,Dosha associated,sāmadoṣaḥ,सामदोषः,PATHOLOGY,4,,,low
ITA-4.8.24,Dosha not associated,nirāmadoṣaḥ,निरामदोषः,PATHOLOGY,4,,,low
ITA-4.8.25,Inherent capacity of,vyādhikṣamatvam,व्याधिक्षमत्वम,DISEASE,4,,,medium
ITA-4.8.26,Inherent capacity of,vyādhibalavirodhitatvam,व्याधिबलविरोधितत्वम,DISEASE,4,,,medium
ITA-4.8.27,Inherent capacity of,vyādhyudpādaprati-,व्याध्युद्पादप्रति-,PATHOLOGY,4,,,low
ITA-4.8.28,Terminal disease,"anupakrama,",अनुपक्रम,PATHOLOGY,4,,,low
ITA-4.8.29,Comorbidity,vyādhisaṅkaraḥ,व्याधिसंकरः,DISEASE,4,,,medium
ITA-4.8.30,Pro-causative factor,hetuvyādhi-,हेतुव्याधि-,DISEASE,4,,,medium
ITA-4.8.31,Mind as seat of,manodhiśṭānaṃ,मनोधिश्टानं,PATHOLOGY,4,,,low
ITA-4.8.32,Disease caused,nānātmajavikāra,नानात्मजविकार,DISEASE,4,,,medium
ITA-4.8.33,Disease caused by,sāmānyajavikāraḥ,सामाञजविकारः,DISEASE,4,,,medium
ITA-4.8.34,Disease caused by,nidānārthakararoga,निदानार्थकररोग,DISEASE,4,,,medium
ITA-4.8.35,"Dependant, secondary",paratantra,परतन्त्र,PATHOLOGY,4,,,low
ITA-4.8.36,Judgement of error,prajñāparādhaḥ,प्रज्ञापराधः,PATHOLOGY,4,,,low
ITA-4.8.37,Prodrome,pūrvarūpa,पूर्वरूप,PATHOLOGY,4,,,low
ITA-4.8.38,Disease caused by,saṃsarga,संसर्ग,PATHOLOGY,4,,,low
ITA-4.8.39,Physical body as,śarīrādhiṣṭānaṃ,शरीराधिष्टानं,PATHOLOGY,4,,,low
ITA-4.8.40,Conditions amenable,śastrasādhya,शस्त्रसाध्य,PATHOLOGY,4,,,low
ITA-4.8.41,Primary disorder,svatantra,स्वतन्त्र,PATHOLOGY,4,vata,,medium
ITA-4.8.42,Disease,upadravaroga,उपद्रवरोग,DISEASE,4,pitta,,medium
ITA-5.1.1,Disorder,vikāraḥ,विकारः,DISEASE,5,,,medium
ITA-5.2.1,Derangement,doṣavaiṣamyam,दोषवैषम्यम,DISEASE,5,,,medium
ITA-5.2.2,State of dosha,doṣāvasthā,दोषावस्था,DISEASE,5,,,medium
ITA-5.2.1.1,Accumulation of vata,vātasañcayaḥ,वातसञ्चयः,DISEASE,5,vata,,high
ITA-5.2.1.2,Aggravation of vata,vātaprakopaḥ/,वातप्रकोपः/,DISEASE,5,vata,,medium
ITA-5.2.1.3,Aggravation,prāṇavātakopaḥ,प्राणवातकोपः,DISEASE,5,vata,,high
ITA-5.2.1.4,Aggravation of,udānavātakopaḥ,उदानवातकोपः,DISEASE,5,vata,,medium
ITA-5.2.1.5,Aggravation of,vyānavātakopaḥ,व्यानवातकोपः,DISEASE,5,vata,,high
ITA-5.2.1.6,Aggravation of,samānavātakopaḥ,समानवातकोपः,DISEASE,5,vata,,medium
ITA-5.2.1.7,Aggravation of,apānavātakopaḥ,अपानवातकोपः,DISEASE,5,vata,,medium
ITA-5.2.1.8,Spreading of vata,vātaprasaraṇam,वातप्रसरणम,DISEASE,5,vata|pitta,rasa,medium
ITA-5.2.1.9,Diminution of vata,vātakṣayaḥ,वातक्षयः,DISEASE,5,vata,,medium
ITA-5.2.1.10,Aggravation of vata in,koṣṭhāśritavātakopaḥ,कोष्ठाश्रितवातकोपः,DISEASE,5,vata,,high
ITA-5.2.1.11,,gudasthitavātaḥ,गुदस्थितवातः,DISEASE,5,vata,asthi,high
ITA-5.2.1.12,Aggravation of,āmāśayagatavātaḥ,आमाशयगतवातः,DISEASE,5,vata,,medium
ITA-5.2.1.13,Aggravation of,pakvāśayagatavātaḥ,पक्वाशयगतवातः,DISEASE,5,vata,,high
ITA-5.2.1.14,Aggravation of vata in,Jñnendriyagatavata/,ज्ननेन्द्रियगतवत/,DISEASE,5,vata,,medium
ITA-5.2.1.15,Aggravation of,tvakgatavātaḥ,त्वक्गतवातः,DISEASE,5,vata,,high
ITA-5.2.1.16,Aggravation of,asṛggatavātaḥ/,असृग्गतवातः/,DISEASE,5,vata,,high
ITA-5.2.1.17,Aggravation of,māṃsagatavātaḥ,मांसगतवातः,DISEASE,5,vata,mamsa,high
ITA-5.2.1.18,Aggravation of vata in,medogatavātaḥ,मेदोगतवातः,DISEASE,5,vata,,high
ITA-5.2.1.19,Aggravation of,asthigatavātaḥ,अस्थिगतवातः,DISEASE,5,vata,asthi,high
ITA-5.2.1.20,Aggravation of vata in,majjāgatavātaḥ,मज्जागतवातः,DISEASE,5,vata,majja,high
ITA-5.2.1.21,Aggravation of vata in,śukragatavātaḥ,शुक्रगतवातः,DISEASE,5,vata,shukra,high
ITA-5.2.1.22,Aggravation of vata,snāyugatavātaḥ,स्नायुगतवातः,DISEASE,5,vata,,high
ITA-5.2.1.23,Aggravation of vata in,sirāgatavātaḥ,सिरागतवातः,DISEASE,5,vata,,medium
ITA-5.2.1.24,Aggravation of vata in,sandhigatavātaḥ,सन्धिगतवातः,DISEASE,5,vata,,high
ITA-5.2.1.25,Convulsions,ākṣepakaḥ,आक्षेपकः,DISEASE,5,,,medium
ITA-5.2.1.26,Tonic convulsion,daṇḍakaḥ,दण्डकः,DISEASE,5,,,medium
ITA-5.2.1.27,Convulsive fit,apatantrakaḥ,अपतन्त्रकः,DISEASE,5,,,medium
ITA-5.2.1.28,Orthotonus,apatānakaḥ,अपतानकः,DISEASE,5,,,medium
ITA-5.2.1.29,Orthotonus with rod,daṇḍāpatānakaḥ,दण्डापतानकः,DISEASE,5,,,medium
ITA-5.2.1.30,Opisthotonus,bahirāyāmaḥ/,बहिरायामः/,DISEASE,5,,,medium
ITA-5.2.1.31,Hemiplegia,pakṣāghātaḥ/,पक्षाघातः/,DISEASE,5,,,medium
ITA-5.2.1.32,Paraparesis,sarvāṅgavātaḥ/,सर्वांगवातः/,DISEASE,5,vata,,medium
ITA-5.2.1.33,Facial paralysis,arditaḥ,अर्दितः,DISEASE,5,,,medium
ITA-5.2.1.34,Lockjaw; trismus,hanugrahaḥ,हनुग्रहः,DISEASE,5,,,medium
ITA-5.2.1.35,Wry neck; torticollis,manyāstambhaḥ,मञास्तम्भः,DISEASE,5,,,medium
ITA-5.2.1.36,Rigid tongue,jihvāstambhaḥ,जिह्वास्तम्भः,DISEASE,5,,,medium
ITA-5.2.1.37,Obstructed,sirāgrahaḥ,सिराग्रहः,DISEASE,5,,,medium
ITA-5.2.1.38,Sciatica,gṛdhrasī,गृध्रसी,DISEASE,5,,,medium
ITA-5.2.1.39,Brachial neuralgia,viśvācī,विश्वाची,DISEASE,5,,,medium
ITA-5.2.1.40,Synovitis of the knee,kroṣṭukaśīrṣaḥ,क्रोष्टुकशीर्षः,DISEASE,5,,,medium
ITA-5.2.1.41,Lameness,khañjaḥ,खञ्जः,DISEASE,5,,,medium
ITA-5.2.1.42,Paraplegia,paṅguḥ,पंगुः,DISEASE,5,,,medium
ITA-5.2.1.43,Kesari palsy,kalāyakhañjaḥ,कलायखञ्जः,DISEASE,5,,,medium
ITA-5.2.1.44,Pain specific to heels,vātakhuḍḍatā/,वातखुड्डता/,DISEASE,5,vata,,high
ITA-5.2.1.45,Burning feet,pādadāhaḥ,पाददाहः,DISEASE,5,,,medium
